item,itemLabel,dob,twfyid,sexLabel
http://www.wikidata.org/entity/Q3069915,"Paul Channon, Baron Kelvedon",1935-10-09T00:00:00Z,16931,male
http://www.wikidata.org/entity/Q1503024,"Geoffrey Lofthouse, Baron Lofthouse of Pontefract",1925-12-18T00:00:00Z,18146,male
http://www.wikidata.org/entity/Q1503024,"Geoffrey Lofthouse, Baron Lofthouse of Pontefract",1925-12-18T00:00:00Z,13131,male
http://www.wikidata.org/entity/Q334163,"Patrick Mayhew, Baron Mayhew of Twysden",1929-09-11T00:00:00Z,13626,male
http://www.wikidata.org/entity/Q334163,"Patrick Mayhew, Baron Mayhew of Twysden",1929-09-11T00:00:00Z,18366,male
http://www.wikidata.org/entity/Q1173562,"David Alton, Baron Alton of Liverpool",1951-03-15T00:00:00Z,16469,male
http://www.wikidata.org/entity/Q1173562,"David Alton, Baron Alton of Liverpool",1951-03-15T00:00:00Z,13103,male
http://www.wikidata.org/entity/Q337375,Douglas Hurd,1930-03-08T00:00:00Z,17875,male
http://www.wikidata.org/entity/Q337375,Douglas Hurd,1930-03-08T00:00:00Z,13356,male
http://www.wikidata.org/entity/Q333390,"Kenneth Baker, Baron Baker of Dorking",1934-11-03T00:00:00Z,22010,male
http://www.wikidata.org/entity/Q333390,"Kenneth Baker, Baron Baker of Dorking",1934-11-03T00:00:00Z,13528,male
http://www.wikidata.org/entity/Q175162,"John Patten, Baron Patten",1945-07-17T00:00:00Z,12938,male
http://www.wikidata.org/entity/Q175162,"John Patten, Baron Patten",1945-07-17T00:00:00Z,22598,male
http://www.wikidata.org/entity/Q26205259,"Christopher Bailey, 5th Baron Glanusk",1942-03-18T00:00:00Z,,male
http://www.wikidata.org/entity/Q2982596,Colin Cowdrey,1932-12-24T00:00:00Z,13534,male
http://www.wikidata.org/entity/Q333754,Russell Johnston,1932-07-28T00:00:00Z,13590,male
http://www.wikidata.org/entity/Q333754,Russell Johnston,1932-07-28T00:00:00Z,21738,male
http://www.wikidata.org/entity/Q335917,"Peter Inge, Baron Inge",1935-08-05T00:00:00Z,13487,male
http://www.wikidata.org/entity/Q2076647,"Peter Levene, Baron Levene of Portsoken",1941-12-08T00:00:00Z,13587,male
http://www.wikidata.org/entity/Q337175,"Mark Saville, Baron Saville of Newdigate",1936-03-20T00:00:00Z,13145,male
http://www.wikidata.org/entity/Q337010,"Michael Levy, Baron Levy",1944-07-11T00:00:00Z,13372,male
http://www.wikidata.org/entity/Q337162,Jill Knight,1923-07-09T00:00:00Z,22530,female
http://www.wikidata.org/entity/Q337162,Jill Knight,1923-07-09T00:00:00Z,13213,female
http://www.wikidata.org/entity/Q1999546,"Norman Hogg, Baron Hogg of Cumbernauld",1938-03-12T00:00:00Z,22590,male
http://www.wikidata.org/entity/Q1999546,"Norman Hogg, Baron Hogg of Cumbernauld",1938-03-12T00:00:00Z,13223,male
http://www.wikidata.org/entity/Q335698,"Valerie Amos, Baroness Amos",1954-03-13T00:00:00Z,13102,female
http://www.wikidata.org/entity/Q2150285,"Richard Newby, Baron Newby",1953-02-14T00:00:00Z,13702,male
http://www.wikidata.org/entity/Q2357948,"Stuart Randall, Baron Randall of St Budeaux",1938-06-22T00:00:00Z,13038,male
http://www.wikidata.org/entity/Q2357948,"Stuart Randall, Baron Randall of St Budeaux",1938-06-22T00:00:00Z,22626,male
http://www.wikidata.org/entity/Q1585945,"Harold Walker, Baron Walker of Doncaster",1927-07-12T00:00:00Z,13116,male
http://www.wikidata.org/entity/Q1585945,"Harold Walker, Baron Walker of Doncaster",1927-07-12T00:00:00Z,21855,male
http://www.wikidata.org/entity/Q1590531,"Robin Renwick, Baron Renwick of Clifton",1937-12-13T00:00:00Z,13280,male
http://www.wikidata.org/entity/Q2157626,Bob Hughes,1932-01-03T00:00:00Z,13454,male
http://www.wikidata.org/entity/Q2157626,Bob Hughes,1932-01-03T00:00:00Z,22114,male
http://www.wikidata.org/entity/Q7174535,"Peter Hardy, Baron Hardy of Wath",1931-07-17T00:00:00Z,13136,male
http://www.wikidata.org/entity/Q7174535,"Peter Hardy, Baron Hardy of Wath",1931-07-17T00:00:00Z,22067,male
http://www.wikidata.org/entity/Q333795,"James Douglas-Hamilton, Baron Selkirk of Douglas",1942-07-31T00:00:00Z,13182,male
http://www.wikidata.org/entity/Q333795,"James Douglas-Hamilton, Baron Selkirk of Douglas",1942-07-31T00:00:00Z,17208,male
http://www.wikidata.org/entity/Q333030,"Ian Lang, Baron Lang of Monkton",1940-06-27T00:00:00Z,13382,male
http://www.wikidata.org/entity/Q333030,"Ian Lang, Baron Lang of Monkton",1940-06-27T00:00:00Z,18050,male
http://www.wikidata.org/entity/Q222985,"Janet Fookes, Baroness Fookes",1936-02-21T00:00:00Z,13474,female
http://www.wikidata.org/entity/Q222985,"Janet Fookes, Baroness Fookes",1936-02-21T00:00:00Z,17430,female
http://www.wikidata.org/entity/Q336425,"Sarah Ludford, Baroness Ludford",1951-03-14T00:00:00Z,13299,female
http://www.wikidata.org/entity/Q334627,"Wyn Roberts, Baron Roberts of Conwy",1930-07-10T00:00:00Z,21902,male
http://www.wikidata.org/entity/Q334627,"Wyn Roberts, Baron Roberts of Conwy",1930-07-10T00:00:00Z,13331,male
http://www.wikidata.org/entity/Q1494208,"Garfield Davies, Baron Davies of Coity",1935-06-24T00:00:00Z,13396,male
http://www.wikidata.org/entity/Q1999448,Lord Blackwell,1952-07-29T00:00:00Z,13240,male
http://www.wikidata.org/entity/Q577284,"Michael Sandberg, Baron Sandberg",1927-05-31T00:00:00Z,12941,male
http://www.wikidata.org/entity/Q174327,"David Sainsbury, Baron Sainsbury of Turville",1940-10-24T00:00:00Z,13026,male
http://www.wikidata.org/entity/Q994984,"Bryan Davies, Baron Davies of Oldham",1939-11-09T00:00:00Z,13395,male
http://www.wikidata.org/entity/Q994984,"Bryan Davies, Baron Davies of Oldham",1939-11-09T00:00:00Z,21687,male
http://www.wikidata.org/entity/Q1680463,"James Gordon, Baron Gordon of Strathblane",1936-05-17T00:00:00Z,12922,male
http://www.wikidata.org/entity/Q1699659,"John Cope, Baron Cope of Berkeley",1937-05-13T00:00:00Z,17039,male
http://www.wikidata.org/entity/Q1699659,"John Cope, Baron Cope of Berkeley",1937-05-13T00:00:00Z,12871,male
http://www.wikidata.org/entity/Q168184,"Jill Pitkeathley, Baroness Pitkeathley",1940-01-04T00:00:00Z,13424,female
http://www.wikidata.org/entity/Q336911,Alf Morris,1928-03-23T00:00:00Z,21654,male
http://www.wikidata.org/entity/Q336911,Alf Morris,1928-03-23T00:00:00Z,13039,male
http://www.wikidata.org/entity/Q573412,"Anthony Jacobs, Baron Jacobs",1931-11-01T00:00:00Z,13339,male
http://www.wikidata.org/entity/Q573412,"Anthony Jacobs, Baron Jacobs",1931-11-13T00:00:00Z,13339,male
http://www.wikidata.org/entity/Q333909,"David Hunt, Baron Hunt of Wirral",1942-05-21T00:00:00Z,21733,male
http://www.wikidata.org/entity/Q333909,"David Hunt, Baron Hunt of Wirral",1942-05-21T00:00:00Z,13355,male
http://www.wikidata.org/entity/Q2086241,"Philip Hunt, Baron Hunt of Kings Heath",1949-05-19T00:00:00Z,13353,male
http://www.wikidata.org/entity/Q2422791,Tom Burlison,1936-05-23T00:00:00Z,13343,male
http://www.wikidata.org/entity/Q16294802,"Stanley Orme, Baron Orme",1923-04-05T00:00:00Z,13160,male
http://www.wikidata.org/entity/Q16294802,"Stanley Orme, Baron Orme",1923-04-05T00:00:00Z,18679,male
http://www.wikidata.org/entity/Q194760,"Tim Razzall, Baron Razzall",1943-06-12T00:00:00Z,13244,male
http://www.wikidata.org/entity/Q168235,Tristan Garel-Jones,1941-02-28T00:00:00Z,13063,male
http://www.wikidata.org/entity/Q168235,Tristan Garel-Jones,1941-02-28T00:00:00Z,17487,male
http://www.wikidata.org/entity/Q2579330,"William Goodhart, Baron Goodhart",1933-01-18T00:00:00Z,12921,male
http://www.wikidata.org/entity/Q1101869,"Clive Brooke, Baron Brooke of Alverthorpe",1942-06-21T00:00:00Z,13611,male
http://www.wikidata.org/entity/Q232260,Ruth Rendell,1930-02-17T00:00:00Z,12967,female
http://www.wikidata.org/entity/Q735639,"Navnit Dholakia, Baron Dholakia",1937-03-04T00:00:00Z,13662,male
http://www.wikidata.org/entity/Q1546121,"Greville Janner, Baron Janner of Braunstone",1928-07-11T00:00:00Z,12963,male
http://www.wikidata.org/entity/Q1546121,"Greville Janner, Baron Janner of Braunstone",1928-07-11T00:00:00Z,17916,male
http://www.wikidata.org/entity/Q16293034,"Roy Hughes, Baron Islwyn",1925-06-09T00:00:00Z,13492,male
http://www.wikidata.org/entity/Q16293034,"Roy Hughes, Baron Islwyn",1925-06-09T00:00:00Z,22158,male
http://www.wikidata.org/entity/Q335507,David Puttnam,1941-02-25T00:00:00Z,13699,male
http://www.wikidata.org/entity/Q337151,"Helena Kennedy, Baroness Kennedy of The Shaws",1950-05-12T00:00:00Z,12994,female
http://www.wikidata.org/entity/Q333439,"Terence Higgins, Baron Higgins",1928-01-18T00:00:00Z,13340,male
http://www.wikidata.org/entity/Q333439,"Terence Higgins, Baron Higgins",1928-01-18T00:00:00Z,22172,male
http://www.wikidata.org/entity/Q1928654,"Michael Morris, Baron Naseby",1936-11-25T00:00:00Z,22041,male
http://www.wikidata.org/entity/Q1928654,"Michael Morris, Baron Naseby",1936-11-25T00:00:00Z,13704,male
http://www.wikidata.org/entity/Q277051,"Andrew Stone, Baron Stone of Blackheath",1942-09-07T00:00:00Z,13630,male
http://www.wikidata.org/entity/Q332859,"Roger Freeman, Baron Freeman",1942-05-27T00:00:00Z,17459,male
http://www.wikidata.org/entity/Q332859,"Roger Freeman, Baron Freeman",1942-05-27T00:00:00Z,13307,male
http://www.wikidata.org/entity/Q194713,"Patricia Scotland, Baroness Scotland of Asthal",1955-08-19T00:00:00Z,13141,female
http://www.wikidata.org/entity/Q1208851,"Diana Maddock, Baroness Maddock",1945-05-19T00:00:00Z,13130,female
http://www.wikidata.org/entity/Q1208851,"Diana Maddock, Baroness Maddock",1945-05-19T00:00:00Z,16384,female
http://www.wikidata.org/entity/Q333068,"Tony Newton, Baron Newton of Braintree",1937-08-29T00:00:00Z,13708,male
http://www.wikidata.org/entity/Q333068,"Tony Newton, Baron Newton of Braintree",1937-08-29T00:00:00Z,18597,male
http://www.wikidata.org/entity/Q16061349,Cranley Onslow,1926-06-08T00:00:00Z,13361,male
http://www.wikidata.org/entity/Q16061349,Cranley Onslow,1926-06-08T00:00:00Z,21715,male
http://www.wikidata.org/entity/Q2517444,"Veronica Linklater, Baroness Linklater of Butterstone",1943-04-15T00:00:00Z,13648,female
http://www.wikidata.org/entity/Q6832871,"Michael Montague, Baron Montague of Oxford",1932-03-10T00:00:00Z,,male
http://www.wikidata.org/entity/Q334097,Emma Nicholson,1941-10-16T00:00:00Z,13706,female
http://www.wikidata.org/entity/Q334097,Emma Nicholson,1941-10-16T00:00:00Z,22646,female
http://www.wikidata.org/entity/Q1524441,"Steve Bassam, Baron Bassam of Brighton",1953-06-11T00:00:00Z,13512,male
http://www.wikidata.org/entity/Q247911,"Trevor Arthur Smith, Baron Smith of Clifton",1937-06-14T00:00:00Z,13654,male
http://www.wikidata.org/entity/Q807703,"Barbara Young, Baroness Young of Old Scone",1948-04-08T00:00:00Z,13030,female
http://www.wikidata.org/entity/Q2404534,"Terence Thomas, Baron Thomas of Macclesfield",1937-10-19T00:00:00Z,12972,male
http://www.wikidata.org/entity/Q1508258,"George Simpson, Baron Simpson of Dunkeld",1942-07-02T00:00:00Z,13459,male
http://www.wikidata.org/entity/Q1929744,"Mike Watson, Baron Watson of Invergowrie",1949-05-01T00:00:00Z,14114,male
http://www.wikidata.org/entity/Q1929744,"Mike Watson, Baron Watson of Invergowrie",1949-05-01T00:00:00Z,12893,male
http://www.wikidata.org/entity/Q1929744,"Mike Watson, Baron Watson of Invergowrie",1949-05-01T00:00:00Z,16411,male
http://www.wikidata.org/entity/Q335747,"Hector Monro, Baron Monro of Langholm",1922-10-04T00:00:00Z,13288,male
http://www.wikidata.org/entity/Q2150490,"Richard Ryder, Baron Ryder of Wensum",1949-02-04T00:00:00Z,13588,male
http://www.wikidata.org/entity/Q2150490,"Richard Ryder, Baron Ryder of Wensum",1949-02-04T00:00:00Z,22629,male
http://www.wikidata.org/entity/Q333692,Roy Hattersley,1932-12-28T00:00:00Z,13497,male
http://www.wikidata.org/entity/Q333692,Roy Hattersley,1932-12-28T00:00:00Z,17704,male
http://www.wikidata.org/entity/Q2057844,"Patrick Neill, Baron Neill of Bladen",1926-08-08T00:00:00Z,13703,male
http://www.wikidata.org/entity/Q26423696,"Peter St John, 9th Earl of Orkney",1938-02-27T00:00:00Z,,male
http://www.wikidata.org/entity/Q1707800,"Robin Butler, Baron Butler of Brockwell",1938-01-03T00:00:00Z,13347,male
http://www.wikidata.org/entity/Q2165600,"Ronald Dearing, Baron Dearing",1930-07-27T00:00:00Z,13392,male
http://www.wikidata.org/entity/Q577347,David Sheppard,1929-03-06T00:00:00Z,13457,male
http://www.wikidata.org/entity/Q10567458,Paul Hamlyn,1926-02-12T00:00:00Z,13410,male
http://www.wikidata.org/entity/Q1706931,"Timothy Clement-Jones, Baron Clement-Jones",1949-10-26T00:00:00Z,13517,male
http://www.wikidata.org/entity/Q912608,"Brian Mackenzie, Baron Mackenzie of Framwellgate",1943-03-21T00:00:00Z,13125,male
http://www.wikidata.org/entity/Q2100977,"Pola Uddin, Baroness Uddin",1959-07-17T00:00:00Z,13274,female
http://www.wikidata.org/entity/Q2539282,Waheed Alli,1964-11-16T00:00:00Z,13104,male
http://www.wikidata.org/entity/Q2404469,"Terence Burns, Baron Burns",1944-03-13T00:00:00Z,13430,male
http://www.wikidata.org/entity/Q404455,"Colin Marshall, Baron Marshall of Knightsbridge",1933-11-16T00:00:00Z,12910,male
http://www.wikidata.org/entity/Q125704,"John Tomlinson, Baron Tomlinson",1939-08-01T00:00:00Z,21964,male
http://www.wikidata.org/entity/Q125704,"John Tomlinson, Baron Tomlinson",1939-08-01T00:00:00Z,13541,male
http://www.wikidata.org/entity/Q1906271,"Mary Goudie, Baroness Goudie",1946-09-02T00:00:00Z,12915,female
http://www.wikidata.org/entity/Q2073144,"Peta Buscombe, Baroness Buscombe",1954-03-12T00:00:00Z,13451,female
http://www.wikidata.org/entity/Q1531195,"Glenys Thornton, Baroness Thornton",1952-10-16T00:00:00Z,13543,female
http://www.wikidata.org/entity/Q332546,Norman Lamont,1942-05-08T00:00:00Z,13193,male
http://www.wikidata.org/entity/Q332546,Norman Lamont,1942-05-08T00:00:00Z,18046,male
http://www.wikidata.org/entity/Q1083483,"Christine Crawley, Baroness Crawley",1950-01-09T00:00:00Z,13094,female
http://www.wikidata.org/entity/Q506708,"Andrew Phillips, Baron Phillips of Sudbury",1939-03-05T00:00:00Z,13594,male
http://www.wikidata.org/entity/Q506708,"Andrew Phillips, Baron Phillips of Sudbury",1939-03-15T00:00:00Z,13594,male
http://www.wikidata.org/entity/Q1086719,Christopher Haskins,1937-05-30T00:00:00Z,13500,male
http://www.wikidata.org/entity/Q1608707,"Herbert Laming, Baron Laming",1936-07-19T00:00:00Z,13668,male
http://www.wikidata.org/entity/Q1651801,"William Bach, Baron Bach",1946-12-25T00:00:00Z,13526,male
http://www.wikidata.org/entity/Q1174371,"David Evans, Baron Evans of Watford",1942-11-30T00:00:00Z,12852,male
http://www.wikidata.org/entity/Q64460,"Susan Miller, Baroness Miller of Chilthorne Domer",1954-01-01T00:00:00Z,13554,female
http://www.wikidata.org/entity/Q1999717,"Norman Warner, Baron Warner",1940-09-08T00:00:00Z,12896,male
http://www.wikidata.org/entity/Q175463,"Anthony Clarke, Baron Clarke of Hampstead",1932-04-17T00:00:00Z,13248,male
http://www.wikidata.org/entity/Q2442481,"Tony Christopher, Baron Christopher",1925-04-25T00:00:00Z,13256,male
http://www.wikidata.org/entity/Q1173838,"David Brookman, Baron Brookman",1937-01-03T00:00:00Z,13606,male
http://www.wikidata.org/entity/Q2063101,"Paul White, Baron Hanningfield",1940-09-16T00:00:00Z,13139,male
http://www.wikidata.org/entity/Q2435113,"Timothy Bell, Baron Bell",1941-10-18T00:00:00Z,13503,male
http://www.wikidata.org/entity/Q177104,"Francis Hare, 6th Earl of Listowel",1964-06-28T00:00:00Z,13646,male
http://www.wikidata.org/entity/Q198305,"Margaret Sharp, Baroness Sharp of Guildford",1938-11-21T00:00:00Z,13185,female
http://www.wikidata.org/entity/Q615765,"Philip Norton, Baron Norton of Louth",1951-03-05T00:00:00Z,13441,male
http://www.wikidata.org/entity/Q1736288,"Kathleen Richardson, Baroness Richardson of Calow",1938-02-24T00:00:00Z,13401,female
http://www.wikidata.org/entity/Q336420,"Nazir Ahmed, Baron Ahmed",1957-04-24T00:00:00Z,13370,male
http://www.wikidata.org/entity/Q1809254,"Tom Sawyer, Baron Sawyer",1943-05-12T00:00:00Z,13146,male
http://www.wikidata.org/entity/Q336881,Melvyn Bragg,1939-10-06T00:00:00Z,13034,male
http://www.wikidata.org/entity/Q576669,"Toby Harris, Baron Harris of Haringey",1953-10-11T00:00:00Z,13135,male
http://www.wikidata.org/entity/Q2077068,"Peter Millett, Baron Millett",1932-06-23T00:00:00Z,13547,male
http://www.wikidata.org/entity/Q1555319,Gus Macdonald,1940-08-20T00:00:00Z,13565,male
http://www.wikidata.org/entity/Q335951,"Nicholas Phillips, Baron Phillips of Worth Matravers",1938-01-21T00:00:00Z,12943,male
http://www.wikidata.org/entity/Q336194,"David Williamson, Baron Williamson of Horton",1934-05-08T00:00:00Z,13617,male
http://www.wikidata.org/entity/Q1700365,"Peter Imbert, Baron Imbert",1933-04-27T00:00:00Z,13488,male
http://www.wikidata.org/entity/Q336089,Onora O'Neill,1941-08-23T00:00:00Z,13167,female
http://www.wikidata.org/entity/Q1965255,"Narendra Patel, Baron Patel",1938-05-11T00:00:00Z,12951,male
http://www.wikidata.org/entity/Q4720254,"Alexander Trotman, Baron Trotman",1933-07-22T00:00:00Z,13537,male
http://www.wikidata.org/entity/Q16014221,"Daniel Finch-Hatton, 17th Earl of Winchilsea",1967-10-07T00:00:00Z,,male
http://www.wikidata.org/entity/Q1111867,"Diana Warwick, Baroness Warwick of Undercliffe",1945-07-16T00:00:00Z,12894,female
http://www.wikidata.org/entity/Q336261,"Robert Fellowes, Baron Fellowes",1941-12-11T00:00:00Z,13470,male
http://www.wikidata.org/entity/Q138207,"Vivien Stern, Baroness Stern",1941-09-25T00:00:00Z,13385,female
http://www.wikidata.org/entity/Q1189537,"Dennis Stevenson, Baron Stevenson of Coddenham",1945-07-19T00:00:00Z,13387,male
http://www.wikidata.org/entity/Q334357,"Michael Forsyth, Baron Forsyth of Drumlean",1954-10-16T00:00:00Z,13473,male
http://www.wikidata.org/entity/Q334357,"Michael Forsyth, Baron Forsyth of Drumlean",1954-10-16T00:00:00Z,22613,male
http://www.wikidata.org/entity/Q1422305,"Richard Faulkner, Baron Faulkner of Worcester",1946-03-22T00:00:00Z,12847,male
http://www.wikidata.org/entity/Q1422305,"Richard Faulkner, Baron Faulkner of Worcester",1946-11-01T00:00:00Z,12847,male
http://www.wikidata.org/entity/Q198183,"Usha Prashar, Baroness Prashar",1948-06-29T00:00:00Z,13071,female
http://www.wikidata.org/entity/Q660250,"Joan Hanham, Baroness Hanham",1939-09-23T00:00:00Z,13423,female
http://www.wikidata.org/entity/Q337030,"John Laird, Baron Laird",1944-04-23T00:00:00Z,13667,male
http://www.wikidata.org/entity/Q1189472,"Dennis Rogan, Baron Rogan",1942-06-30T00:00:00Z,13330,male
http://www.wikidata.org/entity/Q104898,Norman Foster,1935-06-01T00:00:00Z,13312,male
http://www.wikidata.org/entity/Q1416153,"Murray Elder, Baron Elder",1950-05-09T00:00:00Z,13003,male
http://www.wikidata.org/entity/Q2578113,"William Brett, Baron Brett",1942-03-06T00:00:00Z,13638,male
http://www.wikidata.org/entity/Q431792,David Lea,1937-11-02T00:00:00Z,13379,male
http://www.wikidata.org/entity/Q194813,"Chris Rennard, Baron Rennard",1960-07-08T00:00:00Z,13277,male
http://www.wikidata.org/entity/Q1247228,"Rosalind Howells, Baroness Howells of St Davids",1931-01-10T00:00:00Z,13073,female
http://www.wikidata.org/entity/Q2578108,"William Bradshaw, Baron Bradshaw",1936-09-09T00:00:00Z,13028,male
http://www.wikidata.org/entity/Q337081,"Tarsem King, Baron King of West Bromwich",1937-04-24T00:00:00Z,13631,male
http://www.wikidata.org/entity/Q2636867,"Alan Watson, Baron Watson of Richmond",1941-02-03T00:00:00Z,12900,male
http://www.wikidata.org/entity/Q1541936,"Graham Kirkham, Baron Kirkham",1944-12-14T00:00:00Z,13219,male
http://www.wikidata.org/entity/Q573298,"Anthony Grabiner, Baron Grabiner",1945-03-21T00:00:00Z,13568,male
http://www.wikidata.org/entity/Q1243853,"Doreen Massey, Baroness Massey of Darwen",1938-09-05T00:00:00Z,13552,female
http://www.wikidata.org/entity/Q1739190,"Alex Carlile, Baron Carlile of Berriew",1948-02-12T00:00:00Z,13674,male
http://www.wikidata.org/entity/Q1739190,"Alex Carlile, Baron Carlile of Berriew",1948-02-12T00:00:00Z,22610,male
http://www.wikidata.org/entity/Q2165718,"Ronald Oxburgh, Baron Oxburgh",1934-11-02T00:00:00Z,13169,male
http://www.wikidata.org/entity/Q1878814,"Lyndon Harrison, Baron Harrison",1947-09-28T00:00:00Z,13147,male
http://www.wikidata.org/entity/Q332864,"William Waldegrave, Baron Waldegrave of North Hill",1946-08-15T00:00:00Z,19427,male
http://www.wikidata.org/entity/Q332864,"William Waldegrave, Baron Waldegrave of North Hill",1946-08-15T00:00:00Z,13115,male
http://www.wikidata.org/entity/Q186770,"Geoffrey Filkin, Baron Filkin",1944-07-01T00:00:00Z,13472,male
http://www.wikidata.org/entity/Q177370,"Peter Goldsmith, Baron Goldsmith",1950-01-05T00:00:00Z,12924,male
http://www.wikidata.org/entity/Q650596,"Rosalie Wilkins, Baroness Wilkins",1946-05-06T00:00:00Z,12962,female
http://www.wikidata.org/entity/Q959345,"David Lipsey, Baron Lipsey",1948-04-21T00:00:00Z,13645,male
http://www.wikidata.org/entity/Q1914355,"May Blood, Baroness Blood",1938-05-26T00:00:00Z,13692,female
http://www.wikidata.org/entity/Q1331153,"Elizabeth Barker, Baroness Barker",1961-01-31T00:00:00Z,13524,female
http://www.wikidata.org/entity/Q198248,"Colin Sharman, Baron Sharman",1943-02-19T00:00:00Z,13186,male
http://www.wikidata.org/entity/Q105667,Catherine Ashton,1956-03-20T00:00:00Z,12879,female
http://www.wikidata.org/entity/Q1738920,"Kenneth Woolmer, Baron Woolmer of Leeds",1940-04-25T00:00:00Z,13614,male
http://www.wikidata.org/entity/Q1738920,"Kenneth Woolmer, Baron Woolmer of Leeds",1940-04-25T00:00:00Z,19563,male
http://www.wikidata.org/entity/Q1502237,"Genista McIntosh, Baroness McIntosh",1946-09-23T00:00:00Z,13121,female
http://www.wikidata.org/entity/Q549702,"Anita Gale, Baroness Gale",1940-11-28T00:00:00Z,13310,female
http://www.wikidata.org/entity/Q1593135,"Hector MacKenzie, Baron MacKenzie of Culkein",1940-02-25T00:00:00Z,13124,male
http://www.wikidata.org/entity/Q277054,"Peter Smith, Baron Smith of Leigh",1945-07-24T00:00:00Z,13326,male
http://www.wikidata.org/entity/Q1600687,"Janet Whitaker, Baroness Whitaker",1936-02-20T00:00:00Z,12957,female
http://www.wikidata.org/entity/Q1650100,"Robert Gavron, Baron Gavron",1930-09-13T00:00:00Z,13062,male
http://www.wikidata.org/entity/Q532732,"Angela Harris, Baroness Harris of Richmond",1944-01-04T00:00:00Z,13148,female
http://www.wikidata.org/entity/Q333056,"George Robertson, Baron Robertson of Port Ellen",1946-04-12T00:00:00Z,10504,male
http://www.wikidata.org/entity/Q5081622,"Charles Petty-Fitzmaurice, 9th Marquess of Lansdowne",1941-02-21T00:00:00Z,,male
http://www.wikidata.org/entity/Q2295962,"Frank Pakenham, 7th Earl of Longford",1905-12-05T00:00:00Z,13403,male
http://www.wikidata.org/entity/Q337047,David James George Hennessy,1932-01-28T00:00:00Z,13621,male
http://www.wikidata.org/entity/Q82278,"George Jellicoe, 2nd Earl Jellicoe",1918-04-04T00:00:00Z,12858,male
http://www.wikidata.org/entity/Q335589,"Robert Gascoyne-Cecil, 7th Marquess of Salisbury",1946-09-30T00:00:00Z,13261,male
http://www.wikidata.org/entity/Q335589,"Robert Gascoyne-Cecil, 7th Marquess of Salisbury",1946-09-30T00:00:00Z,22581,male
http://www.wikidata.org/entity/Q335713,"John Ganzoni, 2nd Baron Belstead",1932-09-30T00:00:00Z,13504,male
http://www.wikidata.org/entity/Q332607,Leon Brittan,1939-09-25T00:00:00Z,16408,male
http://www.wikidata.org/entity/Q332607,Leon Brittan,1939-09-25T00:00:00Z,13610,male
http://www.wikidata.org/entity/Q194757,"Sally Greengross, Baroness Greengross",1935-06-29T00:00:00Z,13561,female
http://www.wikidata.org/entity/Q335586,"John Birt, Baron Birt",1944-12-10T00:00:00Z,13502,male
http://www.wikidata.org/entity/Q350603,"Adam Patel, Baron Patel of Blackburn",1940-06-07T00:00:00Z,12937,male
http://www.wikidata.org/entity/Q1065805,"Charles Powell, Baron Powell of Bayswater",1941-07-06T00:00:00Z,13695,male
http://www.wikidata.org/entity/Q336118,"Joel Joffe, Baron Joffe",1932-05-12T00:00:00Z,12862,male
http://www.wikidata.org/entity/Q1711997,"Julian Grenfell, 3rd Baron Grenfell",1935-05-23T00:00:00Z,13415,male
http://www.wikidata.org/entity/Q337135,"James Erskine, 14th Earl of Mar",1949-03-10T00:00:00Z,12903,male
http://www.wikidata.org/entity/Q1826280,"Lindsay Northover, Baroness Northover",1954-08-21T00:00:00Z,13434,female
http://www.wikidata.org/entity/Q577128,"Matthew Oakeshott, Baron Oakeshott of Seagrove Bay",1947-01-10T00:00:00Z,13442,male
http://www.wikidata.org/entity/Q336408,"Angela Billingham, Baroness Billingham",1939-07-31T00:00:00Z,13510,female
http://www.wikidata.org/entity/Q1160170,"Daniel Brennan, Baron Brennan",1942-03-19T00:00:00Z,13635,male
http://www.wikidata.org/entity/Q266408,"Richard Layard, Baron Layard",1934-03-15T00:00:00Z,13376,male
http://www.wikidata.org/entity/Q723200,"Janet Neel Cohen, Baroness Cohen of Pimlico",1940-07-04T00:00:00Z,13515,female
http://www.wikidata.org/entity/Q1820827,"Leslie Turnberg, Baron Turnberg",1934-03-22T00:00:00Z,13272,male
http://www.wikidata.org/entity/Q2442570,"Tony Greaves, Baron Greaves",1942-07-27T00:00:00Z,13572,male
http://www.wikidata.org/entity/Q1712010,"Julian Hunt, Baron Hunt of Chesterton",1941-09-05T00:00:00Z,13352,male
http://www.wikidata.org/entity/Q1706584,"Kay Andrews, Baroness Andrews",1943-05-16T00:00:00Z,13108,female
http://www.wikidata.org/entity/Q565337,"Anne Gibson, Baroness Gibson of Market Rasen",1940-12-10T00:00:00Z,13066,female
http://www.wikidata.org/entity/Q335835,Bhikhu Parekh,1935-01-04T00:00:00Z,12947,male
http://www.wikidata.org/entity/Q1692749,"Parry Mitchell, Baron Mitchell",1943-05-06T00:00:00Z,13286,male
http://www.wikidata.org/entity/Q198242,"Rosalind Scott, Baroness Scott of Needham Market",1957-08-10T00:00:00Z,13143,female
http://www.wikidata.org/entity/Q1909492,"Matthew Evans, Baron Evans of Temple Guiting",1941-08-07T00:00:00Z,13243,male
http://www.wikidata.org/entity/Q219492,"David Shutt, Baron Shutt of Greetland",1942-03-16T00:00:00Z,13455,male
http://www.wikidata.org/entity/Q1636045,"John Roper, Baron Roper",1935-09-10T00:00:00Z,13005,male
http://www.wikidata.org/entity/Q1636045,"John Roper, Baron Roper",1935-09-10T00:00:00Z,18961,male
